Wban Number, YearMonthDay, Max Temp, Min Temp, Avg Temp, Dep from Normal, Avg Dew Pt, Avg Wet Bulb, Heating Degree Days, Cooling Degree Days, Significant Weather, Snow/Ice Depth, Snow/Ice Water Equiv, Precipitation Snowfall, Precipitation Water Equiv, Pressue Avg Station, Pressure Avg Sea Level, Wind Speed, Wind Direction, Wind Avg Speed, Max 5 sec speed, Max 5 sec Dir, Max 2 min speed, Max 2 min Dir
13987,19960721,94,78,   86,  05,-,-,-,-,HZ ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
13987,19960722,93,69,   81,  00,-,-,-,-,TS RA SHRA ,  0,-, 0.0,  .02,-,-,-,-,-,-,-,-,-
13987,19960723,91,67,   79, -02,-,-,-,-,SHRA BR ,  0,-, 0.0,  .17,-,-,-,-,-,-,-,-,-
13987,19960724,91,66,   79, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
13987,19960725,87,65,   76, -05,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
13987,19960726,78,63,   71, -10,-,-,-,-,RA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
13987,19960727,89,68,   79, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
13987,19960728,92,68,   80,  00,-,-,-,-,BR ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
13987,19960729,82,67,   75, -05,-,-,-,-,TS RA SHRA ,  0,-, 0.0,  .32,-,-,-,-,-,-,-,-,-
13987,19960730,87,69,   78, -02,-,-,-,-,SHRA BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
13987,19960731,86,66,   76, -04,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
13989,19960701,92,67,  80 ,  80, 71, 74,  0, 15,FG ,0.0,-,-, 0.13,28.65,29.94,  1.8,15, 4.1, 11,17, 10,13
13989,19960702,98,72,  85 ,  85, 70, 75,  0, 20,FG ,0.0,-,-, 0.00,28.61,29.88,  1.8,13, 4.6, 14,7, 13,5
13989,19960703,91,69,  80 ,  80, 63, 68,  0, 15,-,0.0,-,0   , 0.00,28.66,29.94, 10.2,10,11.8, 32,8, 25,6
13989,19960704,84,67,  76 ,  76, 62, 67,  0, 11,TS TSRA ,0.0,-,0   ,  T  ,28.56,29.86, 14.4,13,15.3, 33,5, 26,14
13989,19960705,87,66,  77 ,  77, 68, 71,  0, 12,FG HZ ,0.0,-,-, 0.00,28.53,29.83,  8.5,12, 8.9, 21,12, 16,12
13989,19960706,92,72,  82 ,  82, 73, 76,  0, 17,FG HZ ,0.0,-,-, 0.00,28.50,29.78,  5.3,7, 7.4, 18,6, 16,5
13989,19960707,92,71,  82 ,  82, 71, 74,  0, 17,FG+ FG HZ ,0.0,-,-, 0.00,28.56,29.84,  5.0,5, 8.3, 25,2, 21,3
13989,19960708,87,65,  76 ,  76, 62, 67,  0, 11,RA FG SQ ,0.0,-,-, 0.62,28.58,29.87,  5.2,3, 7.2, 55,34, 37,35
13989,19960709,78,62,  70 ,  70, 57, 62,  0,  5,-,0.0,-,0   , 0.00,28.76,30.07,  5.0,3, 5.4, 15,2, 13,4
13989,19960710,79,55*,  67 ,  67, 55, 60,  0,  2,FG BCFG ,0.0,-,0   , 0.00,28.85,30.16,  5.0,12, 5.5, 16,9, 13,14
13989,19960711,75,64,  70 ,  70, 62, 65,  0,  5,-,0.0,-,0   , 0.00,28.76,30.06,  7.8,17, 7.8, 21,17, 18,19
13989,19960712,86,66,  76 ,  76, 65, 68,  0, 11,FG ,0.0,-,-, 0.00,28.69,30.00,  1.8,30, 3.2, 10,35,  9,23
13989,19960713,87,64,  76 ,  76, 63, 67,  0, 11,TS TSRA FG ,0.0,-,0   , 0.08,28.66,29.94,  2.0,16, 5.5, 54,2, 45,2
13989,19960714,81,63,  72 ,  72, 63, 66,  0,  7,FG ,0.0,-,-, 0.70,28.61,29.91,  4.7,1, 5.5, 16,3, 14,2
13989,19960715,90,58,  74 ,  74, 60, 66,  0,  9,-,0.0,-,-, 0.00,28.68,29.98,  7.4,20, 8.3, 20,18, 17,19
13989,19960716,93,69,  81 ,  81, 67, 72,  0, 16,-,0.0,-,-, 0.00,28.66,29.94, 13.3,17,13.6, 25,16, 21,18
13989,19960717,96,75,  86 ,  86, 71, 75,  0, 21,-,0.0,-,-, 0.00,28.60,29.88, 18.2,18,18.5, 36,18, 30,18
13989,19960718,99,76,  88 ,  88, 71, 76,  0, 23,-,M  ,-,-,  M  ,28.60,29.90, 17.7,19,18.0, 33,20, 28,20
13989,19960719,100*,76,  88*,  88, 72, 76,  0, 23,-,0.0,-,-, 0.00,28.61,29.89, 12.2,20,12.1, 23,20, 18,21
13989,19960720,98,76,  87 ,  87, 71, 75,  0, 22,TS ,0.0,-,-, 0.01,28.54,29.81,  2.5,18, 6.7, 17,16, 15,16
13989,19960721,89,72,  81 ,  81, 72, 74,  0, 16,FG ,0.0,-,-,  T  ,28.58,29.88,  4.5,3, 7.5, 16,36, 13,5
13989,19960722,92,68,  80 ,  80, 66, 70,  0, 15,TS TSRA RA FG ,0.0,-,-, 0.85,28.71,29.98,  2.5,5, 7.1, 47,34, 32,34
13989,19960723,89,64,  77 ,  77, 62, 67,  0, 12,-,0.0,-,-, 0.00,28.73,30.02,  0.3,16, 3.9, 15,14, 13,14
13989,19960724,90,66,  78 ,  78, 63, 68,  0, 13,-,0.0,-,-, 0.00,28.71,30.01,  5.1,35, 6.3, 17,2, 15,2
13989,19960725,86,61,  74 ,  74, 59, 64,  0,  9,-,0.0,-,-, 0.00,28.80,30.11,  4.0,2, 6.7, 17,1, 14,1
13989,19960726,68,64,  66*,  66, 62, 63,  0,  1,RA FG ,0.0,-,-, 0.21,28.83,30.15,  7.1,12, 7.6, 20,15, 16,14
13989,19960727,85,61,  73 ,  73, 64, 67,  0,  8,FG ,0.0,-,-, 0.02,28.81,30.12,  2.6,9, 5.0, 11,6,  9,14
13989,19960728,92,65,  79 ,  79, 66, 70,  0, 14,RA FG ,0.0,-,-,  T  ,28.78,30.08,  4.3,18, 6.5, 17,19, 13,27
13989,19960729,86,71,  79 ,  79, 70, 72,  0, 14,TS TSRA FG ,0.0,-,-, 0.35,28.71,30.01,  6.9,17, 8.9, 39,29, 29,28
13989,19960730,84,61,  73 ,  73, 62, 66,  0,  8,-,0.0,-,-, 0.00,28.75,30.06,  4.8,4, 6.2, 20,2, 15,1
13989,19960731,85,63,  74 ,  74, 63, 67,  0,  9,TS FG ,0.0,-,-, 0.00,28.76,30.08,  5.6,9, 6.6, 17,8, 15,8
13994,19960701,88,73,  81 ,   2, 73, 75,  0, 16,TS TSRA RA FG HZ ,M  ,-,-, 1.48,29.35,29.95,  2.9,8, 5.2, 28,33, 24,32
13994,19960702,93,72,  83 ,   4, 68, 73,  0, 18,-,M  ,-,-, 0.00,29.26,29.84,  7.2,31, 9.0, 23,31, 17,32
13994,19960703,82,64,  73 ,  -6, 58, 65,  0,  8,-,M  ,-,-, 0.00,29.33,29.94,  6.8,36, 7.2, 18,1, 15,5
13994,19960704,82,63,  73 ,  -6, 52, 60,  0,  8,HZ ,M  ,-,-, 0.00,29.34,29.95,  5.7,10, 6.1, 17,9, 14,9
13994,19960705,85,61,  73 ,  -6, 53, 62,  0,  8,HZ ,M  ,-,-, 0.00,29.34,29.95,  5.0,13, 6.9, 18,11, 14,10
13994,19960706,89,67,  78 ,  -1, 65, 70,  0, 13,-,M  ,-,-, 0.00,29.26,29.88,  9.8,15,10.3, 24,13, 21,14
13994,19960707,93,76,  85 ,   5, 73, 76,  0, 20,HZ ,M  ,-,-, 0.00,29.20,29.77,  4.9,34, 6.9, 20,36, 15,32
13994,19960708,84,67,  76 ,  -4, 64, 68,  0, 11,TS TSRA RA FG ,M  ,-,-, 0.24,29.18,29.77,  2.7,28, 6.7, 31,33, 15,24
13994,19960709,79,61,  70 , -10, 55, 61,  0,  5,-,M  ,-,-, 0.00,29.38,29.97,  8.1,33, 8.6, 22,30, 18,30
13994,19960710,78,57*,  68*, -12, 52, 60,  0,  3,HZ ,M  ,-,-, 0.00,29.54,30.16,  4.2,5, 5.2, 16,2, 11,7
13994,19960711,83,63,  73 ,  -7, 56, 63,  0,  8,HZ ,M  ,-,-, 0.00,29.47,30.10,  4.6,15, 6.2, 18,20, 14,21
13994,19960712,85,66,  76 ,  -4, 62, 67,  0, 11,HZ ,M  ,-,-, 0.00,29.36,29.96,  3.6,24, 6.0, 23,23, 13,25
13994,19960713,88,68,  78 ,  -2, 62, 68,  0, 13,FG ,M  ,-,-, 0.00,29.28,29.88,  7.5,29, 8.7, 22,32, 20,32
13994,19960714,82,63,  73 ,  -7, 64, 66,  0,  8,RA FG ,M  ,-,-, 0.61,29.28,29.86,  0.8,28, 5.9, 23,1, 21,36
13994,19960715,86,61,  74 ,  -6, 63, 67,  0,  9,-,M  ,-,-, 0.00,29.36,29.97,  6.8,25, 7.9, 22,26, 16,27
13994,19960716,90,69,  80 ,   0, 65, 70,  0, 15,-,M  ,-,-, 0.00,29.44,30.04,  6.9,22, 8.7, 26,23, 16,17
13994,19960717,94,74,  84 ,   4, 72, 75,  0, 19,-,M  ,-,-, 0.00,29.42,30.01, 10.5,20,11.2, 25,22, 20,21
13994,19960718,96,78,  87*,   7, 73, 77,  0, 22,-,M  ,-,-, 0.00,29.35,29.95, 14.2,23,14.5, 31,23, 21,22
13994,19960719,96*,73,  85 ,   5, 74, 77,  0, 20,TS TSRA FG ,M  ,-,-, 0.85,29.31,28.79,  7.4,28,10.9, 45,36, 38,36
13994,19960720,79,68,  74 ,  -6, 70, 71,  0,  9,FG HZ ,M  ,-,-, 0.02,29.33,29.94,  7.1,10, 9.2, 23,15, 17,16
13994,19960721,80,68,  74 ,  -6, 71, 73,  0,  9,RA FG HZ ,M  ,-,-, 0.21,29.26,29.87,  3.9,29, 7.9, 23,25, 18,26
13994,19960722,74,64,  69 , -11, 65, 66,  0,  4,RA FG HZ ,M  ,-,-,  T  ,29.37,29.97,  4.2,1, 6.7, 20,21, 15,31
13994,19960723,87,67,  77 ,  -3, 65, 69,  0, 12,FG ,M  ,-,-, 0.00,29.38,29.97,  5.5,29, 6.5, 18,32, 14,30
13994,19960724,91,70,  81 ,   1, 65, 70,  0, 16,-,M  ,-,-,  T  ,29.33,29.94,  7.0,28, 8.7, 20,32, 17,32
13994,19960725,81,65,  73 ,  -7, 61, 66,  0,  8,-,M  ,-,-, 0.00,29.42,30.04,  7.9,32, 8.1, 22,31, 17,32
13994,19960726,82,62,  72 ,  -8, 60, 65,  0,  7,-,M  ,-,-, 0.00,29.55,30.15,  2.8,33, 4.6, 18,22, 13,33
13994,19960727,77,67,  72 ,  -8, 64, 67,  0,  7,RA FG HZ ,M  ,-,-, 0.22,29.58,30.18,  2.0,25, 5.1, 17,24, 13,4
13994,19960728,86,64,  75 ,  -5, 67, 69,  0, 10,TS TSGR TSRA GR RA FG HZ ,M  ,-,T   , 2.03,29.48,30.10,  7.3,18, 9.3, 44,27, 24,8
13994,19960729,80,68,  74 ,  -6, 68, 70,  0,  9,TS TSRA RA FG SQ ,M  ,-,-, 0.66,29.41,30.02,  4.8,25, 7.2, 72,30, 37,31
13994,19960730,82,65,  74 ,  -6, 67, 69,  0,  9,-,M  ,-,-, 0.01,29.38,29.99,  6.4,31, 8.8, 21,1, 15,1
13994,19960731,81,62,  72 ,  -8, 62, 66,  0,  7,FG ,M  ,-,-, 0.00,29.44,30.05,  5.4,31, 6.1, 16,27, 13,32
13995,19960701,92,67,  80 ,   4, 69, 73,  0, 15,FG HZ ,0.0,-,0   , 0.00,28.63,29.97,  1.4,20, 5.2, 30,3, 25,4
13995,19960702,91,66,  79 ,   2, 69, 72,  0, 14,TS TSRA RA FG ,0.0,-,0   , 1.12,28.56,29.91,  0.6,3, 7.1, 28,36, 22,1
13995,19960703,84,66,  75 ,  -2, 62, 67,  0, 10,-,0.0,-,0   , 0.00,28.59,29.94,  5.6,5, 7.5, 16,3, 13,4
13995,19960704,71,64,  68 ,  -9, 63, 64,  0,  3,TS TSRA RA FG ,0.0,-,0   , 0.30,28.54,29.92,  5.8,14, 7.2, 24,14, 18,15
13995,19960705,82,67,  75 ,  -2, 68, 70,  0, 10,-,0.0,-,0   , 0.00,28.53,29.90,  9.9,16,10.3, 22,15, 17,17
13995,19960706,90,72,  81 ,   4, 73, 76,  0, 16,FG ,0.0,-,0   , 0.00,28.47,29.82,  9.0,17, 9.5, 22,17, 17,17
13995,19960707,91,74,  83 ,   6, 75, 76,  0, 18,FG HZ ,0.0,-,0   , 0.00,28.48,29.81,  3.3,34, 5.7, 18,34, 15,33
13995,19960708,82,67,  75 ,  -3, 67, 70,  0, 10,TS TSRA FG ,0.0,-,0   , 0.34,28.47,28.70,  4.5,34, 8.9, 32,28, 23,29
13995,19960709,74,59,  67 , -11, 60, 62,  0,  2,-,0.0,-,-, 0.00,28.67,30.04,  4.7,34, 4.6, 16,36, 13,36
13995,19960710,77,55*,  66*, -12, 55, 60,  0,  1,-,0.0,-,0   ,  T  ,28.78,30.16,  5.8,6, 6.3, 17,6, 15,10
13995,19960711,76,64,  70 ,  -8, 59, 63,  0,  5,-,0.0,-,0   , 0.00,28.72,30.09,  7.7,16, 8.1, 20,17, 17,17
13995,19960712,78,64,  71 ,  -7, 66, 68,  0,  6,RA FG ,0.0,-,0   , 0.01,28.65,30.00,  2.6,17, 2.0,  9,34,  8,34
13995,19960713,83,59,  71 ,  -7, 66, 68,  0,  6,FG+ FG BR ,0.0,-,0   , 0.00,28.58,29.95,  0.0,0, 2.3, 10,27,  8,26
13995,19960714,77,61,  69 ,  -9, 67, 68,  0,  4,TS TSRA RA FG ,0.0,-,0   , 0.38,28.52,29.88,  4.1,1, 6.2, 18,1, 16,1
13995,19960715,84,59,  72 ,  -6, 63, 66,  0,  7,FG+ FG ,0.0,-,0   , 0.00,28.66,30.03,  1.7,23, 3.9, 11,21,  9,29
13995,19960716,87,63,  75 ,  -3, 69, 71,  0, 10,-,0.0,-,0   , 0.00,28.68,30.04,  8.2,18, 8.4, 17,17, 14,17
13995,19960717,90,73,  82 ,   4, 72, 75,  0, 17,-,0.0,-,0   , 0.00,28.68,30.02, 12.2,18,12.5, 26,17, 21,18
13995,19960718,91,73,  82 ,   4, 72, 75,  0, 17,-,0.0,-,0   , 0.00,28.67,30.02, 10.8,20,11.2, 24,20, 20,20
13995,19960719,93,71,  82 ,   4, 73, 76,  0, 17,FG ,0.0,-,0   , 0.00,28.63,29.97,  5.4,21, 7.3, 18,22, 13,20
13995,19960720,95*,75,  85*,   7, 73, 77,  0, 20,-,0.0,-,0   ,  T  ,28.56,29.89,  6.8,19, 8.1, 17,19, 15,19
13995,19960721,90,74,  82 ,   3, 73, 76,  0, 17,TS TSRA ,0.0,-,0   ,  T  ,28.52,29.87,  2.1,29, 8.1, 23,19, 17,20
13995,19960722,91,65,  78 ,  -1, 69, 71,  0, 13,TS TSRA FG ,0.0,-,0   ,  T  ,28.61,29.96,  3.7,2, 8.9, 51,33, 40,34
13995,19960723,88,63,  76 ,  -3, 62, 66,  0, 11,-,0.0,-,-, 0.00,28.66,30.01,  2.3,36, 4.8, 17,2, 14,3
13995,19960724,89,65,  77 ,  -2, 64, 69,  0, 12,FG ,0.0,-,-, 0.00,28.62,29.99,  2.7,33, 6.8, 22,34, 18,34
13995,19960725,83,59,  71 ,  -8, 58, 63,  0,  6,-,0.0,-,-, 0.00,28.72,30.09,  7.3,36, 7.6, 23,2, 16,35
13995,19960726,79,56,  68 , -11, 58, 62,  0,  3,-,0.0,-,-,  T  ,28.78,30.16,  4.1,3, 6.4, 17,6, 16,1
13995,19960727,84,66,  75 ,  -4, 63, 67,  0, 10,-,0.0,-,-, 0.02,28.77,30.13,  7.2,14, 8.2, 17,12, 15,12
13995,19960728,89,64,  77 ,  -2, 67, 70,  0, 12,FG ,0.0,-,-, 0.00,28.73,30.11,  4.0,20, 6.5, 17,20, 13,21
13995,19960729,80,65,  73 ,  -6,-,-,  0,  8,TS TSRA RA FG ,0.0,-,-, 0.73,-,-,-,-, 9.8, 37,2, 29,2
13995,19960730,83,66,  75 ,  -4,-,-,  0, 10,FG ,0.0,-,0   , 0.00,-,-,-,-, 8.0, 18,32, 14,32
13995,19960731,82,61,  72 ,  -7, 60, 64,  0,  7,HZ ,0.0,-,0   , 0.00,28.70,30.08,  4.0,2, 4.7, 14,35, 11,35
13996,19960701,92,72,  82 ,   5, 73, 76,  0, 17,-,0.0,-,0.0 , 0.00,28.97,29.94,  1.0,31, 3.2, 14,3, 11,34
13996,19960702,95,74,  85 ,   8, 70, 74,  0, 20,FG ,0.0,-,0.0 , 0.00,28.93,29.90,  2.0,2, 4.6, 15,4, 13,3
13996,19960703,87,67,  77 ,   0, 61, 66,  0, 12,TS TSRA ,0.0,-,0.0 ,  T  ,28.99,29.96,  7.7,10, 9.1, 41,2, 29,2
13996,19960704,82,64,  73 ,  -4, 65, 67,  0,  8,TS TSRA FG ,0.0,-,0   , 0.78,28.92,29.89,  9.2,12,12.6, 36,2, 31,4
13996,19960705,85,68,  77 ,  -1, 70, 72,  0, 12,FG ,0.0,-,0   , 0.00,28.90,29.86,  7.4,10, 7.8, 17,13, 14,11
13996,19960706,85,72,  79 ,   1, 74, 75,  0, 14,FG HZ ,0.0,-,0   , 0.00,28.88,29.81,  5.7,6, 7.4, 17,3, 14,4
13996,19960707,87,72,  80 ,   2, 72, 74,  0, 15,FG HZ ,0.0,-,0   , 0.03,28.91,29.85,  4.3,2, 5.8, 18,4, 15,5
13996,19960708,84,66,  75 ,  -3, 63, 67,  0, 10,TS TSRA FG ,0.0,-,0   , 0.26,28.91,29.88,  7.0,35, 8.2, 24,35, 20,35
13996,19960709,79,59,  69 ,  -9, 56, 61,  0,  4,-,0.0,-,0   ,  T  ,29.10,30.07,  6.2,36, 5.8, 20,35, 15,34
13996,19960710,78,53*,  66*, -12, 54, 60,  0,  1,-,0.0,-,0   , 0.00,29.20,30.17,  3.3,11, 4.2, 17,9, 13,15
13996,19960711,78,58,  68 , -10, 61, 64,  0,  3,-,0.0,-,0   , 0.00,29.09,30.07,  5.1,16, 5.5, 17,15, 15,15
13996,19960712,86,67,  77 ,  -2, 65, 69,  0, 12,-,0.0,-,0   , 0.00,29.04,29.98,  3.2,27, 4.3, 13,24, 10,30
13996,19960713,84,62,  73 ,  -6, 62, 66,  0,  8,-,0.0,-,0   ,  T  ,28.96,29.92,  3.7,19, 5.2, 25,24, 20,22
13996,19960714,82,63,  73 ,  -6, 63, 66,  0,  8,-,0.0,-,0   , 0.04,28.94,29.90,  1.3,36, 2.1, 11,18,  9,32
13996,19960715,91,57,  74 ,  -5, 61, 66,  0,  9,FG+ FG BR ,0.0,-,0   , 0.00,28.99,29.96,  4.5,22, 6.4, 22,19, 16,20
13996,19960716,93,71,  82 ,   3, 67, 72,  0, 17,-,0.0,-,0   , 0.00,28.96,29.93, 11.2,17,11.7, 25,15, 18,16
13996,19960717,97,78,  88 ,   9, 70, 75,  0, 23,-,0.0,-,0   , 0.00,28.91,29.87, 15.4,18,15.5, 32,18, 25,18
13996,19960718,100*,78,  89 ,  10, 71, 76,  0, 24,-,0.0,-,0   , 0.00,28.92,29.88, 12.0,20,12.2, 25,20, 20,20
13996,19960719,99,78,  89*,  10, 72, 76,  0, 24,-,0.0,-,0   , 0.00,28.94,29.89,  5.5,19, 8.8, 32,1, 25,1
13996,19960720,96,74,  85 ,   6, 74, 76,  0, 20,-,0.0,-,0   ,  T  ,28.87,29.83,  5.8,10, 9.5, 23,31, 18,12
13996,19960721,84,70,  77 ,  -2, 71, 73,  0, 12,FG ,0.0,-,0.0 , 0.00,28.92,29.88,  5.0,2, 5.7, 15,35, 13,34
13996,19960722,88,66,  77 ,  -2, 66, 69,  0, 12,TS TSRA FG HZ ,0.0,-,0.0 , 0.56,29.03,29.99,  3.5,3, 6.6, 46,34, 36,34
13996,19960723,89,61,  75 ,  -4, 62, 67,  0, 10,FG+ FG ,0.0,-,0.0 , 0.00,29.06,30.02,  2.0,17, 3.9, 15,18, 11,20
13996,19960724,85,64,  75 ,  -4, 63, 67,  0, 10,-,0.0,-,0.00, 0.00,29.05,30.01,  5.7,34, 6.6, 20,1, 16,32
13996,19960725,83,60,  72 ,  -7, 59, 64,  0,  7,-,0.0,-,0.0 , 0.00,29.14,30.11,  4.7,35, 5.4, 20,3, 15,2
13996,19960726,71,63,  67 , -12, 62, 64,  0,  2,RA FG ,0.0,-,0   , 0.51,29.20,30.16,  5.1,11, 5.4, 15,12, 14,12
13996,19960727,82,62,  72 ,  -7, 65, 67,  0,  7,-,0.0,-,0   , 0.00,29.16,30.13,  4.9,11, 5.1, 15,12, 13,11
13996,19960728,90,67,  79 ,   0, 68, 71,  0, 14,TS TSRA FG ,0.0,-,0   ,  T  ,29.10,30.07,  1.6,13, 3.1, 22,4, 18,4
13996,19960729,83,68,  76 ,  -3, 69, 71,  0, 11,TS TSRA FG ,0.0,-,0   , 0.47,29.07,30.02,  4.3,13, 6.3, 32,30, 25,30
13996,19960730,80,61,  71 ,  -8, 60, 64,  0,  6,-,0.0,-,0   , 0.00,29.10,30.07,  4.7,36, 4.9, 16,3, 13,3
13996,19960731,80,62,  71 ,  -8, 61, 64,  0,  6,-,0.0,-,0   ,  T  ,29.14,30.10,  2.4,6, 4.6, 14,4, 13,4
14605,19960701,78,58,   68,  00,-,-,-,-,DZ FG BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
14605,19960702,84,56,   70,  02,-,-,-,-,FG BCFG BR ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960703,66,58,   62, -06,-,-,-,-,RA SHRA DZ FG BR ,  0,-, 0.0, 1.20,-,-,-,-,-,-,-,-,-
14605,19960704,73,58,   66, -03,-,-,-,-,RA FG BR HZ ,  0,-, 0.0,  .23,-,-,-,-,-,-,-,-,-
14605,19960705,75,59,   67, -02,-,-,-,-,RA DZ FG BR VCSH ,  0,-, 0.0,  .01,-,-,-,-,-,-,-,-,-
14605,19960706,77,58,   68, -01,-,-,-,-,RA ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
14605,19960707,78,58,   68, -01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960708,79,60,   70,  01,-,-,-,-,TS RA SHRA FG BR HZ SQ ,  0,-, 0.0, 1.75,-,-,-,-,-,-,-,-,-
14605,19960709,82,62,   72,  03,-,-,-,-,TS RA SHRA FG BR HZ ,  0,-, 0.0,  .34,-,-,-,-,-,-,-,-,-
14605,19960710,76,60,   68, -01,-,-,-,-,BCFG BR ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960711,81,59,   70,  01,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960712,83,58,   71,  02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960713,65,61,   63, -06,-,-,-,-,RA BR ,  0,-, 0.0, 4.15,-,-,-,-,-,-,-,-,-
14605,19960714,83,63,   73,  04,-,-,-,-,RA DZ BR ,  0,-, 0.0,  .06,-,-,-,-,-,-,-,-,-
14605,19960715,69,62,   66, -03,-,-,-,-,TS RA FG BR ,  0,-, 0.0,  .03,-,-,-,-,-,-,-,-,-
14605,19960716,84,64,   74,  04,-,-,-,-,SHRA BR ,  0,-, 0.0,  .05,-,-,-,-,-,-,-,-,-
14605,19960717,83,62,   73,  03,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960718,86,65,   76,  06,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960719,74,62,   68, -02,-,-,-,-,RA SHRA DZ FG BR HZ ,  0,-, 0.0,  .43,-,-,-,-,-,-,-,-,-
14605,19960720,64,58,   61, -10,-,-,-,-,SHRA ,  0,-, 0.0,  .01,-,-,-,-,-,-,-,-,-
14605,19960721,69,58,   64, -07,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960722,82,56,   69, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960723,75,58,   67, -04,-,-,-,-,SHRA BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
14605,19960724,70,58,   64, -07,-,-,-,-,DZ BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
14605,19960725,69,60,   65, -06,-,-,-,-,DZ FG BR ,  0,-, 0.0,T    ,-,-,-,-,-,-,-,-,-
14605,19960726,67,60,   64, -06,-,-,-,-,RA DZ FG BR ,  0,-, 0.0,  .38,-,-,-,-,-,-,-,-,-
14605,19960727,79,62,   71,  01,-,-,-,-,FG BR ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960728,80,60,   70,  00,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960729,78,57,   68, -02,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960730,77,57,   67, -03,-,-,-,-,FG BR ,  0,-, 0.0, 0.00,-,-,-,-,-,-,-,-,-
14605,19960731,65,55,   60, -10,-,-,-,-,RA BR ,  0,-, 0.0,  .03,-,-,-,-,-,-,-,-,-
14607,19960701,81,58,-,-,-,-,-,-,-,  0,-, 0.0,T    ,-,-,-,-,-, 18,18, 12,1.7
14607,19960702,83,58,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 14,22.5, 10,2.5
14607,19960703,77,59,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 14,18,  8,1.7
14607,19960704,71,61,-,-,-,-,-,-,-,  0,-, 0.0, 1.08,-,-,-,-,-, 14,9, 12,8
14607,19960705,71,59,-,-,-,-,-,-,-,  0,-, 0.0,  .08,-,-,-,-,-, 18,31.5, 12,3.4
14607,19960706,69,49,-,-,-,-,-,-,-,  0,-, 0.0, 1.04,-,-,-,-,-, 32,22.5, 16,2.6
14607,19960707,74,47,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,31.5, 10,2.9
14607,19960708,65,55,-,-,-,-,-,-,-,  0,-, 0.0,  .65,-,-,-,-,-, 14,13.5, 10,1.5
14607,19960709,71,58,-,-,-,-,-,-,-,  0,-, 0.0,  .38,-,-,-,-,-, 26,31.5, 15,3.4
14607,19960710,73,55,-,-,-,-,-,-,-,  0,-, 0.0,  .50,-,-,-,-,-, 21,27, 12,2.6
14607,19960711,77,53,-,-,-,-,-,-,-,  0,-, 0.0,  .17,-,-,-,-,-, 28,27, 14,2.6
14607,19960712,77,53,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 16,27, 11,2.8
14607,19960713,74,58,-,-,-,-,-,-,-,  0,-, 0.0,  .33,-,-,-,-,-, 16,18, 11,1.5
14607,19960714,81,61,-,-,-,-,-,-,-,  0,-, 0.0,  .43,-,-,-,-,-, 20,0, 14,3.5
14607,19960715,70,63,-,-,-,-,-,-,-,  0,-, 0.0,  .17,-,-,-,-,   M, 24,18, 13,-
14607,19960716,79,63,-,-,-,-,-,-,-,  0,-, 0.0,  .01,-,-,-,-,-, 25,22.5, 17,2.4
14607,19960717,78,58,-,-,-,-,-,-,-,  0,-, 0.0,T    ,-,-,-,-,-, 22,22.5, 14,2.9
14607,19960718,79,59,-,-,-,-,-,-,-,  0,-, 0.0, 0.00,-,-,-,-,-, 21,27, 14,2.8
